Date,Time,A4(V),GSpd(kmh),VFAS(V),Curr(A),Alt(m),RxBt(V),RSSI(dB),GPS,VSpd(m/s),Hdg(@),0430,Tmp1(@C),Tmp2(@C),DIST(m),GPSSpd(kmh),RxBt(V),Fuel(%),PTCH,0440,Tmp2(@C),GAlt(m),Fuel(%),Hdg(@),0420,VFAS(V),Fuel(%),GPS,RxBt(V),Tmp1(@C),VFAS(V),RxBt(V),Hdg(@),Alt(m),GPS,GPS,GPSpd(kts),VFAS(V),Alt(m),GPS,A4(V),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SF,SH,LSW,TxBat(V)
2020-09-19,14:34:59.300,3.52,70.6,14.12,6.1,206.7,5.0,80,50.028496 20.064256,1.0,191.70,-17,15,1818,0,71.0,5.0,715,-50,-11,1817,410.2,885,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.033363 20.067095,50.033763 20.067053,41.3,14.19,2.7,50.030346 20.084106,3.69,-8,-8,82,-254,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:00.310,3.52,70.6,14.12,6.1,207.7,5.0,80,50.028428 20.064228,1.0,196.90,-26,15,1818,0,71.6,5.0,715,-50,-11,1817,412.6,887,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.033363 20.067095,50.033763 20.067053,41.3,14.19,2.7,50.030346 20.084106,3.69,-8,22,82,-65,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:01.320,3.52,70.6,14.13,6.1,212.7,5.0,80,50.028225 20.064136,2.2,195.20,-26,15,1818,0,71.6,5.0,715,-50,-29,1817,417.0,887,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.067095,50.033763 20.067053,37.4,14.19,2.7,50.030346 20.064103,3.69,-8,-1,82,-112,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:02.320,3.52,70.6,14.11,6.1,214.4,5.0,80,50.027961 20.064036,1.9,197.90,-21,15,1818,0,69.0,5.0,715,-50,-58,1817,418.7,887,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.067095,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-7,-6,82,-105,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:03.320,3.52,70.6,14.11,6.1,216.1,5.0,80,50.027798 20.063968,1.9,197.90,-30,15,1818,0,69.0,5.0,715,-50,-35,1817,421.0,892,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.067095,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-7,-6,82,-90,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:04.320,3.52,70.6,14.07,6.1,218.3,5.0,80,50.027668 20.063881,1.8,198.70,-38,15,1818,0,69.2,5.0,715,-38,-52,1818,422.7,895,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.067095,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-8,-6,82,-98,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:05.320,3.52,68.4,14.09,6.1,220.6,5.0,80,50.027538 20.063771,1.8,202.80,-34,15,1818,0,68.4,5.0,715,-38,-52,1818,422.7,896,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.067095,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-7,-6,81,-114,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:06.320,3.51,68.4,14.08,6.2,220.6,5.0,80,50.027348 20.063658,1.7,202.50,-17,15,1818,0,68.7,5.0,715,-38,-64,1818,422.7,898,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.067095,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-8,-6,82,-113,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:07.320,3.52,68.4,14.08,6.2,223.0,5.0,80,50.027188 20.063576,2.4,201.80,-27,15,1818,0,69.1,5.0,715,-38,-87,1818,428.1,899,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.067095,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-7,-8,82,-173,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:08.320,3.52,68.4,14.09,6.2,226.3,5.0,80,50.027058 20.063486,1.5,199.90,-47,15,1818,0,68.5,5.0,715,-38,-56,1818,430.5,900,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.067095,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-7,-8,82,-269,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:09.320,3.51,68.4,14.06,6.2,227.5,5.0,80,50.026863 20.063416,1.5,198.20,-47,15,1818,0,68.5,5.0,715,-38,-187,1818,430.5,903,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.067095,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-7,-8,81,-285,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:10.320,3.51,68.4,14.06,6.1,228.9,5.0,80,50.026666 20.063348,2.6,198.20,-34,15,1818,0,67.6,5.0,715,-38,-132,1818,434.6,905,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-8,-8,82,-240,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:11.320,3.52,68.4,14.08,6.1,230.8,5.0,80,50.026666 20.063348,2.9,190.70,-34,15,1818,0,64.8,5.0,715,-38,-169,1818,438.1,906,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.69,-8,-6,82,-108,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:12.320,3.51,68.4,14.08,6.1,234.0,5.0,78,50.026375 20.063348,2.9,190.70,-37,15,1818,0,64.9,5.0,715,-38,-169,1818,438.1,908,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.51,-8,-6,81,-57,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:13.320,3.52,68.4,14.06,6.1,237.2,5.0,78,50.026245 20.063223,2.6,184.50,-49,15,1818,0,64.8,5.0,715,-38,-25,1818,442.3,910,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.51,-8,-6,81,-68,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:14.320,3.51,68.4,14.07,6.1,240.6,5.0,78,50.026115 20.063210,2.6,184.50,-58,15,1818,0,63.6,5.0,715,-38,-62,1818,446.9,911,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.51,-8,-6,82,8,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:15.320,3.52,68.4,14.07,6.2,242.5,5.0,78,50.025860 20.063198,0.8,184.50,-13,15,1818,0,63.5,5.0,715,-38,-3,1818,448.3,913,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.51,-8,-6,82,-2,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:16.320,3.51,68.4,14.10,6.2,243.5,5.0,78,50.025860 20.063185,0.8,183.50,-18,15,1818,0,66.3,5.0,715,-38,0,1818,448.9,913,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.51,-8,-6,81,-1,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:17.320,3.51,68.4,14.06,6.1,243.5,5.0,80,50.025596 20.063150,0.8,186.30,-44,15,1817,0,66.3,5.0,715,-38,24,1818,450.9,917,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.51,-8,-6,81,-6,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:18.320,3.51,68.4,14.07,6.1,247.0,5.0,80,50.025433 20.063103,1.0,187.70,-31,15,1817,0,66.4,5.0,715,-38,-39,1818,451.5,919,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.51,-8,70,81,-170,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:19.320,3.51,68.4,14.05,6.1,247.0,5.0,78,50.025301 20.063103,1.2,188.10,-16,15,1817,0,65.9,5.0,715,-38,-120,1818,452.9,920,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,2.7,50.030346 20.064103,3.51,-8,50,81,-134,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:20.320,3.52,68.4,14.06,6.1,249.7,5.0,78,50.025043 20.063050,1.2,185.60,-16,15,1817,0,64.1,5.0,715,-38,-70,1818,452.9,922,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.025170 20.064103,3.51,-8,47,81,-137,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:21.320,3.50,68.4,14.04,6.1,250.7,5.0,78,50.024915 20.063033,1.1,185.00,-19,15,1818,0,63.6,5.0,715,-38,-41,1818,454.3,924,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.025170 20.064103,3.51,-8,37,81,-146,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:22.320,3.50,68.4,14.04,6.1,251.6,5.0,78,50.024725 20.063013,1.1,184.90,-16,15,1818,0,63.5,5.0,715,-38,-86,1818,455.7,926,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.025170 20.064103,3.51,-8,18,81,-165,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:23.320,3.50,68.4,14.04,6.1,253.0,5.0,78,50.024661 20.063010,0.8,178.40,-16,15,1818,0,63.4,5.0,715,-38,-86,1818,455.7,927,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.025170 20.064103,3.51,-8,22,81,-161,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:24.320,3.51,68.4,14.04,6.1,253.6,5.0,76,50.024505 20.063018,0.6,176.80,-20,15,1818,0,63.3,5.0,715,-38,-60,1818,456.8,927,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.025170 20.064103,3.51,-8,20,81,-158,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:25.320,3.51,68.4,14.02,6.1,254.5,5.0,74,50.024255 20.063045,1.0,172.00,-27,15,1818,0,62.9,5.0,715,-38,-91,1818,457.8,931,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,156.1,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.025170 20.064103,3.51,-8,15,81,-164,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:26.360,3.51,68.4,14.03,6.1,254.9,5.0,72,50.024073 20.063045,1.0,172.00,-27,15,1818,0,61.2,5.0,715,-38,-91,1818,458.8,931,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,255.6,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.025170 20.064103,3.51,-8,-9,81,-374,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:27.380,3.51,68.4,14.06,6.1,254.9,5.0,74,50.024073 20.063096,1.1,160.40,-34,15,1817,0,59.7,5.0,715,-38,-121,1818,459.9,934,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,255.6,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.025170 20.064103,3.51,-7,-9,81,-376,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:28.380,3.50,68.4,14.03,6.1,257.3,5.0,76,50.023833 20.063203,0.8,147.70,-16,15,1817,0,55.3,5.0,715,-38,-172,1818,460.3,934,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,255.6,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-9,82,-384,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:29.380,3.50,68.4,14.04,6.0,257.4,5.0,78,50.023748 20.063350,0.1,137.00,-16,15,1816,0,54.0,5.0,715,-38,-209,1818,459.9,937,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,255.6,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-9,81,-381,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:30.410,3.50,68.4,14.04,6.0,257.2,5.0,78,50.023748 20.063471,-0.3,132.00,-15,15,1818,0,54.0,5.0,715,-38,-150,1818,458.8,937,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,255.6,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-8,81,-365,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:31.410,3.51,68.4,14.03,5.9,255.8,5.0,78,50.023611 20.063610,-0.6,132.00,-20,15,1818,0,50.0,5.0,715,-38,-170,1818,456.2,941,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,255.6,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-8,-8,81,253,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:32.410,3.51,68.4,14.04,5.9,256.0,5.0,78,50.023611 20.063838,1.6,132.00,-20,15,1817,0,51.8,5.0,715,-38,46,1818,455.1,942,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,277.60,255.6,50.028093 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-9,81,2,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:33.410,3.50,68.4,14.06,5.9,256.0,5.0,78,50.023613 20.064160,0.8,86.00,-59,15,1817,0,51.8,5.0,715,-38,51,1818,454.6,944,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-9,81,2,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:34.410,3.50,68.4,14.06,5.9,256.0,5.0,78,50.023630 20.064241,-0.2,84.30,-26,15,1817,0,52.4,5.0,715,-38,-7,1818,454.0,946,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-9,81,2,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:35.420,3.50,68.4,14.06,5.9,254.1,5.0,76,50.023641 20.064443,-0.4,83.80,-9,15,1817,0,52.4,5.0,715,-38,48,1818,454.0,946,199.00,0,14.15,719,50.036108 20.064646,5.0,15,14.10,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-8,-697,2,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:36.420,3.60,68.4,14.40,0.7,250.2,5.0,76,50.023668 20.064708,-1.2,82.30,-10,15,1816,0,42.3,5.0,715,-38,-6,1818,453.2,947,199.00,0,14.15,719,50.036108 20.064588,5.0,15,14.10,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-5,-9,-468,4,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:37.420,3.59,68.4,14.38,1.1,247.9,5.0,74,50.023683 20.064761,-2.4,77.20,66,15,1817,0,42.3,5.0,715,-38,18,1818,452.3,947,199.00,0,14.15,719,50.036108 20.064588,5.0,15,14.10,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-36,-397,74,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:38.420,3.59,68.4,14.39,1.2,244.9,5.0,70,50.023711 20.064761,-2.4,77.20,66,15,1817,0,34.0,5.0,715,-38,8,1818,451.3,947,199.00,0,14.15,719,50.036108 20.064588,5.0,15,14.10,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-104,-397,668,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:39.420,3.59,68.4,14.39,1.2,244.9,5.0,70,50.023711 20.065055,-1.5,72.40,66,15,1817,0,29.6,5.0,715,-38,96,1818,451.2,948,199.00,0,14.15,719,50.036108 20.064588,5.0,15,14.10,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-9,-397,5,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:40.420,3.60,68.4,14.39,1.3,241.7,5.0,80,50.023743 20.065188,-3.1,83.50,66,15,1817,0,29.2,5.0,715,-38,96,1815,451.1,948,199.00,0,14.15,719,50.036108 20.064588,5.0,15,14.10,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-9,-397,4,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:41.420,3.60,68.4,14.39,1.3,240.3,5.0,74,50.023741 20.065211,-3.1,88.90,-4,15,1817,0,29.7,5.0,715,-38,12,1815,449.1,948,199.00,0,14.40,719,50.036108 20.064588,5.0,15,14.10,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-15,-396,141,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:42.420,3.60,68.4,14.40,1.3,240.3,5.0,72,50.023728 20.065386,-0.9,96.20,-18,15,1816,0,27.6,5.0,715,-38,39,1815,449.1,949,199.00,0,14.40,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,37.4,14.19,100.4,50.023931 20.064103,3.51,-7,-22,-397,9,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:43.420,3.60,68.4,14.42,1.4,240.2,5.0,72,50.023718 20.065386,-0.6,97.90,7,15,1816,0,27.5,5.0,715,-38,39,1815,449.1,949,199.00,0,14.40,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-7,-64,-397,186,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:44.420,3.60,68.4,14.42,1.4,240.3,5.0,68,50.023690 20.065386,-0.3,104.10,-41,15,1816,0,27.0,5.0,715,-38,-37,1815,448.9,950,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-7,-15,-396,6,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:45.470,3.60,68.4,14.42,1.4,240.3,5.0,68,50.023683 20.065386,-0.3,103.20,-41,15,1816,0,25.5,5.0,715,-38,-37,1815,448.8,950,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-7,-9,-397,4,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:46.510,3.60,68.4,14.43,1.4,239.4,5.0,76,50.023683 20.065780,-0.3,103.20,5,15,1815,0,26.8,5.0,715,-38,4,1815,447.3,950,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-8,-53,-460,4,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:47.520,3.60,68.4,14.47,0.7,238.8,5.0,74,50.023616 20.065881,-0.9,109.30,-11,15,1815,0,29.2,5.0,715,-38,-23,1815,445.4,951,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-8,-43,-509,4,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:48.520,3.62,68.4,14.50,0.7,238.1,5.0,74,50.023581 20.065881,-0.9,116.40,-11,15,1815,0,27.6,5.0,715,-38,3,1815,445.1,951,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-8,-34,-593,5,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:49.520,3.63,25.3,14.52,0.7,237.3,5.0,74,50.023556 20.066065,-1.5,119.50,22,15,1816,0,25.6,5.0,715,-38,53,1815,443.6,951,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-7,-82,-627,-36,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:50.520,3.63,25.3,14.52,0.3,237.3,5.0,78,50.023506 20.066156,-1.6,126.60,39,15,1815,0,25.6,5.0,715,-38,-3,1815,442.8,951,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-8,-179,-628,-76,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:51.520,3.63,25.3,14.53,0.3,234.0,5.0,76,50.023461 20.066156,-1.4,128.40,6,15,1815,0,25.7,5.0,715,-38,-62,1815,440.2,951,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-8,-235,-628,-124,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:52.520,3.63,25.3,14.53,0.3,232.6,5.0,72,50.023428 20.066156,-0.9,127.50,35,15,1814,0,23.0,5.0,715,-38,-100,1815,439.2,952,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-8,-237,-628,-125,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:53.520,3.64,25.3,14.58,0.3,231.2,5.0,72,50.023413 20.066335,-2.1,129.80,35,15,1817,0,20.8,5.0,715,-38,-37,1815,436.7,952,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-7,-230,-1024,-120,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:54.520,3.64,25.3,14.58,0.3,227.3,5.0,76,50.023370 20.066415,-2.6,122.70,35,15,1816,0,19.6,5.0,715,-38,-41,1815,434.9,952,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-7,-237,-1024,-120,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:55.520,3.64,25.3,14.59,0.3,227.3,5.0,74,50.023355 20.066443,-2.3,110.30,41,15,1816,0,20.6,5.0,715,-38,-29,1815,431.7,952,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-8,-58,-1024,4,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:56.520,3.65,25.3,14.60,0.3,223.3,5.0,72,50.023338 20.066443,-2.2,105.50,35,15,1818,0,19.8,5.0,715,-38,-8,1815,428.9,952,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-8,-149,-1024,162,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
2020-09-19,14:35:57.520,3.65,25.3,14.60,0.3,220.7,5.0,70,50.023335 20.066620,-2.4,102.70,11,15,1815,0,19.6,5.0,715,-38,26,1815,426.0,952,199.00,0,14.42,719,50.036108 20.064588,5.0,15,14.40,5.0,89.10,255.6,50.023616 20.063298,50.033763 20.064071,14.8,14.19,100.4,50.023931 20.064103,3.51,-8,-132,-1024,134,-1024,-1024,1,-1,1,-1,1,-1,0x0000000000000000,7.6
